422;2019;158075;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2723;308;201;108
423;2018;7897;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2724;308;201;108
424;2017;789789;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2725;308;201;108
425;2019;753289;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2726;309;201;108
426;2018;78978;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2727;309;201;108
427;2017;789;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2728;309;201;108
428;2019;6030212;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2729;310;201;108
429;2018;45624;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2730;310;201;108
430;2017;4568;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2731;310;201;108
431;2019;4363572;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2732;311;201;108
432;2018;7889;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2733;311;201;108
433;2017;7854;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2734;311;201;108
434;2019;590433;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2735;312;201;108
435;2018;45681;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2736;312;201;108
436;2017;78965;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2737;312;201;108
437;2019;1191113;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2738;313;201;108
438;2018;8545;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2739;313;201;108
439;2017;7896;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2740;313;201;108
440;2019;2529475;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2741;314;201;108
441;2018;789654;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2742;314;201;108
442;2017;789546;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2743;314;201;108
443;2019;1197112;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2744;315;201;108
444;2018;461564;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2745;315;201;108
445;2017;976547;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2746;315;201;108
446;2019;608181;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2747;316;201;108
447;2018;457868;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2748;316;201;108
448;2017;68445;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2749;316;201;108
449;2019;789546;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2750;317;201;108
450;2018;8954;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2751;317;201;108
451;2017;54687;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2752;317;201;108
452;2019;958419;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2753;318;201;108
453;2018;789568;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2754;318;201;108
454;2017;78954;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2755;318;201;108
455;2019;1191625;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2756;319;201;108
456;2018;65455;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2757;319;201;108
457;2017;32354;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2758;319;201;108
458;2019;446439;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2759;320;201;108
459;2018;215654;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2760;320;201;108
460;2017;23123;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2761;320;201;108
461;2019;456321;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2762;321;201;108
462;2018;56845;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2763;321;201;108
463;2017;45645;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2764;321;201;108
464;2019;56231;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2765;322;201;108
465;2018;123456;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2766;322;201;108
466;2017;56624;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2767;322;201;108
467;2019;45621;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2768;323;201;108
468;2018;56842;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2769;323;201;108
469;2017;4562112;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2770;323;201;108
470;2019;1026144;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2771;324;201;108
471;2018;54123;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2772;324;201;108
472;2017;45621;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2773;324;201;108
473;2019;1558143;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2774;325;201;108
474;2018;213123;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2775;325;201;108
475;2017;64564;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2776;325;201;108
476;2019;1847292;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2777;326;201;108
477;2018;45321;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2778;326;201;108
478;2017;567845;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2779;326;201;108
479;2019;1956888;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2780;327;201;108
480;2018;456123;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2781;327;201;108
481;2017;23546;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2782;327;201;108
482;2019;710112;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2783;328;201;108
483;2018;45612345;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2784;328;201;108
484;2017;45621354;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2785;328;201;108
485;2019;912205;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2786;329;201;108
486;2018;123543;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2787;329;201;108
487;2017;123456;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2788;329;201;108
488;2019;373772;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2789;330;201;108
489;2018;231345;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2790;330;201;108
490;2017;345455;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2791;330;201;108
491;2019;1249026;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2792;331;201;108
492;2018;21354;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2793;331;201;108
493;2017;64563;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2794;331;201;108
494;2019;546213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2795;332;201;108
495;2018;56123;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2796;332;201;108
496;2017;56456;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2797;332;201;108
497;2019;45612321;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2798;333;201;108
498;2018;456213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2799;333;201;108
499;2017;456213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2800;333;201;108
500;2019;456213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2801;334;201;108
501;2018;456231;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2802;334;201;108
502;2017;65467;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2803;334;201;108
503;2019;21012;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2804;335;201;108
504;2018;12538;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2805;335;201;108
505;2017;123054;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2806;335;201;108
506;2019;78645;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2807;336;201;108
507;2018;65414;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2808;336;201;108
508;2017;4567869;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2809;336;201;108
509;2019;3962728;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2810;337;201;108
510;2018;213011;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2811;337;201;108
511;2017;1234556;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2812;337;201;108
512;2019;54687;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2813;338;201;108
513;2018;456213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2814;338;201;108
514;2017;45621;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2815;338;201;108
515;2019;456123;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2816;339;201;108
516;2018;521345;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2817;339;201;108
517;2017;123478;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2818;339;201;108
518;2019;261972;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2819;340;201;108
519;2018;123456;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2820;340;201;108
520;2017;78986;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2821;340;201;108
521;2019;2002896;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2822;341;201;108
522;2018;45672;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2823;341;201;108
523;2017;45687;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2824;341;201;108
524;2019;1010942;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2825;342;201;108
525;2018;13456;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2826;342;201;108
526;2017;456579;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2827;342;201;108
527;2019;456879;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2828;343;201;108
528;2018;789654;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2829;343;201;108
529;2017;12345;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2830;343;201;108
530;2019;78954;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2831;344;201;108
531;2018;78951;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2832;344;201;108
532;2017;456213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2833;344;201;108
533;2019;456486;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2834;345;201;108
534;2018;456789;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2835;345;201;108
535;2017;45648;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2836;345;201;108
536;2019;89543;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2837;346;201;108
537;2018;12345;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2838;346;201;108
538;2017;4567864;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2839;346;201;108
539;2019;456213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2840;347;201;108
540;2018;4561234;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2841;347;201;108
541;2017;4568546;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2842;347;201;108
542;2019;4565123;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2843;348;201;108
543;2018;45677;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2844;348;201;108
544;2017;785632;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2845;348;201;108
545;2019;713232;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2846;349;201;108
546;2018;12375;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2847;349;201;108
547;2017;78954;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2848;349;201;108
548;2019;763184;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2849;350;201;108
549;2018;1237;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2850;350;201;108
550;2017;44536;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2851;350;201;108
551;2019;299592;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2852;351;201;108
552;2018;12347;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2853;351;201;108
553;2017;43246;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2854;351;201;108
554;2019;1234536;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2855;352;201;108
555;2018;74521;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2856;352;201;108
556;2017;123312;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2857;352;201;108
557;2024;125900;https://download.bls.gov/pub/time.series/sm/;301;202;108
558;2023;12345;https://download.bls.gov/pub/time.series/sm/;301;202;108
559;2022;7887;https://download.bls.gov/pub/time.series/sm/;301;202;108
560;2024;20300;https://download.bls.gov/pub/time.series/sm/;302;202;108
561;2023;78941;https://download.bls.gov/pub/time.series/sm/;302;202;108
562;2022;56546;https://download.bls.gov/pub/time.series/sm/;302;202;108
563;2024;145600;https://download.bls.gov/pub/time.series/sm/;303;202;108
564;2023;456786;https://download.bls.gov/pub/time.series/sm/;303;202;108
565;2022;6876;https://download.bls.gov/pub/time.series/sm/;303;202;108
566;2024;44900;https://download.bls.gov/pub/time.series/sm/;304;202;108
567;2023;879564;https://download.bls.gov/pub/time.series/sm/;304;202;108
568;2022;456456;https://download.bls.gov/pub/time.series/sm/;304;202;108
569;2024;844800;https://download.bls.gov/pub/time.series/sm/;305;202;108
570;2023;5678;https://download.bls.gov/pub/time.series/sm/;305;202;108
571;2022;78796;https://download.bls.gov/pub/time.series/sm/;305;202;108
572;2024;139800;https://download.bls.gov/pub/time.series/sm/;306;202;108
573;2023;78954;https://download.bls.gov/pub/time.series/sm/;306;202;108
574;2022;789654;https://download.bls.gov/pub/time.series/sm/;306;202;108
575;2024;51700;https://download.bls.gov/pub/time.series/sm/;307;202;108
576;2023;456876;https://download.bls.gov/pub/time.series/sm/;307;202;108
577;2022;56786;https://download.bls.gov/pub/time.series/sm/;307;202;108
578;2024;7100;https://download.bls.gov/pub/time.series/sm/;308;202;108
579;2023;132178;https://download.bls.gov/pub/time.series/sm/;308;202;108
580;2022;89654;https://download.bls.gov/pub/time.series/sm/;308;202;108
581;2024;421745;https://download.bls.gov/pub/time.series/sm/;309;202;108
582;2023;56879;https://download.bls.gov/pub/time.series/sm/;309;202;108
583;2022;45687;https://download.bls.gov/pub/time.series/sm/;309;202;108
584;2024;404400;https://download.bls.gov/pub/time.series/sm/;310;202;108
585;2023;45687;https://download.bls.gov/pub/time.series/sm/;310;202;108
586;2022;45678;https://download.bls.gov/pub/time.series/sm/;310;202;108
587;2024;184500;https://download.bls.gov/pub/time.series/sm/;311;202;108
588;2023;456653;https://download.bls.gov/pub/time.series/sm/;311;202;108
589;2022;789654;https://download.bls.gov/pub/time.series/sm/;311;202;108
590;2024;413541;https://download.bls.gov/pub/time.series/sm/;312;202;108
591;2023;456789;https://download.bls.gov/pub/time.series/sm/;312;202;108
592;2022;123456;https://download.bls.gov/pub/time.series/sm/;312;202;108
593;2024;39400;https://download.bls.gov/pub/time.series/sm/;313;202;108
594;2023;896645;https://download.bls.gov/pub/time.series/sm/;313;202;108
595;2022;789654;https://download.bls.gov/pub/time.series/sm/;313;202;108
596;2024;242500;https://download.bls.gov/pub/time.series/sm/;314;202;108
597;2023;789654;https://download.bls.gov/pub/time.series/sm/;314;202;108
598;2022;233754;https://download.bls.gov/pub/time.series/sm/;314;202;108
599;2024;131000;https://download.bls.gov/pub/time.series/sm/;315;202;108
600;2023;123456;https://download.bls.gov/pub/time.series/sm/;315;202;108
601;2022;789654;https://download.bls.gov/pub/time.series/sm/;315;202;108
602;2024;76500;https://download.bls.gov/pub/time.series/sm/;316;202;108
603;2023;231456;https://download.bls.gov/pub/time.series/sm/;316;202;108
604;2022;456789;https://download.bls.gov/pub/time.series/sm/;316;202;108
605;2024;75800;https://download.bls.gov/pub/time.series/sm/;317;202;108
606;2023;23456;https://download.bls.gov/pub/time.series/sm/;317;202;108
607;2022;213456;https://download.bls.gov/pub/time.series/sm/;317;202;108
608;2024;69000;https://download.bls.gov/pub/time.series/sm/;318;202;108
609;2023;213456;https://download.bls.gov/pub/time.series/sm/;318;202;108
610;2022;45654;https://download.bls.gov/pub/time.series/sm/;318;202;108
611;2024;456456;https://download.bls.gov/pub/time.series/sm/;319;202;108
612;2023;456456;https://download.bls.gov/pub/time.series/sm/;319;202;108
613;2022;22123;https://download.bls.gov/pub/time.series/sm/;319;202;108
614;2024;22100;https://download.bls.gov/pub/time.series/sm/;320;202;108
615;2023;456213;https://download.bls.gov/pub/time.series/sm/;320;202;108
616;2022;456456;https://download.bls.gov/pub/time.series/sm/;320;202;108
617;2024;99100;https://download.bls.gov/pub/time.series/sm/;321;202;108
618;2023;213213;https://download.bls.gov/pub/time.series/sm/;321;202;108
619;2022;54645321;https://download.bls.gov/pub/time.series/sm/;321;202;108
620;2024;101800;https://download.bls.gov/pub/time.series/sm/;322;202;108
621;2023;45645;https://download.bls.gov/pub/time.series/sm/;322;202;108
622;2022;123123;https://download.bls.gov/pub/time.series/sm/;322;202;108
623;2024;176900;https://download.bls.gov/pub/time.series/sm/;323;202;108
624;2023;456231;https://download.bls.gov/pub/time.series/sm/;323;202;108
625;2022;123132;https://download.bls.gov/pub/time.series/sm/;323;202;108
626;2024;157700;https://download.bls.gov/pub/time.series/sm/;324;202;108
627;2023;12345;https://download.bls.gov/pub/time.series/sm/;324;202;108
628;2022;546321;https://download.bls.gov/pub/time.series/sm/;324;202;108
629;2024;75300;https://download.bls.gov/pub/time.series/sm/;325;202;108
630;2023;456213;https://download.bls.gov/pub/time.series/sm/;325;202;108
631;2022;546321;https://download.bls.gov/pub/time.series/sm/;325;202;108
632;2024;87945;https://download.bls.gov/pub/time.series/sm/;326;202;108
633;2023;12345;https://download.bls.gov/pub/time.series/sm/;326;202;108
634;2022;4563;https://download.bls.gov/pub/time.series/sm/;326;202;108
635;2024;22500;https://download.bls.gov/pub/time.series/sm/;327;202;108
636;2023;45623;https://download.bls.gov/pub/time.series/sm/;327;202;108
637;2022;123546;https://download.bls.gov/pub/time.series/sm/;327;202;108
638;2024;48100;https://download.bls.gov/pub/time.series/sm/;328;202;108
639;2023;546132;https://download.bls.gov/pub/time.series/sm/;328;202;108
640;2022;54678;https://download.bls.gov/pub/time.series/sm/;328;202;108
641;2024;56800;https://download.bls.gov/pub/time.series/sm/;329;202;108
642;2023;8765;https://download.bls.gov/pub/time.series/sm/;329;202;108
643;2022;6321;https://download.bls.gov/pub/time.series/sm/;329;202;108
644;2024;24400;https://download.bls.gov/pub/time.series/sm/;330;202;108
645;2023;21856;https://download.bls.gov/pub/time.series/sm/;330;202;108
646;2022;4645;https://download.bls.gov/pub/time.series/sm/;330;202;108
647;2024;145800;https://download.bls.gov/pub/time.series/sm/;331;202;108
648;2023;32148;https://download.bls.gov/pub/time.series/sm/;331;202;108
649;2022;783512;https://download.bls.gov/pub/time.series/sm/;331;202;108
650;2024;49300;https://download.bls.gov/pub/time.series/sm/;332;202;108
651;2023;5321;https://download.bls.gov/pub/time.series/sm/;332;202;108
652;2022;456213456;https://download.bls.gov/pub/time.series/sm/;332;202;108
653;2024;509400;https://download.bls.gov/pub/time.series/sm/;333;202;108
654;2023;456453;https://download.bls.gov/pub/time.series/sm/;333;202;108
655;2022;45645;https://download.bls.gov/pub/time.series/sm/;333;202;108
656;2024;269300;https://download.bls.gov/pub/time.series/sm/;334;202;108
657;2023;3121;https://download.bls.gov/pub/time.series/sm/;334;202;108
658;2022;213456;https://download.bls.gov/pub/time.series/sm/;334;202;108
659;2024;27600;https://download.bls.gov/pub/time.series/sm/;335;202;108
660;2023;231456;https://download.bls.gov/pub/time.series/sm/;335;202;108
661;2022;23445;https://download.bls.gov/pub/time.series/sm/;335;202;108
662;2024;240500;https://download.bls.gov/pub/time.series/sm/;336;202;108
663;2023;12354;https://download.bls.gov/pub/time.series/sm/;336;202;108
664;2022;2123;https://download.bls.gov/pub/time.series/sm/;336;202;108
665;2024;131700;https://download.bls.gov/pub/time.series/sm/;337;202;108
666;2023;12345;https://download.bls.gov/pub/time.series/sm/;337;202;108
667;2022;54532;https://download.bls.gov/pub/time.series/sm/;337;202;108
668;2024;103900;https://download.bls.gov/pub/time.series/sm/;338;202;108
669;2023;453123;https://download.bls.gov/pub/time.series/sm/;338;202;108
670;2022;6954;https://download.bls.gov/pub/time.series/sm/;338;202;108
671;2024;172400;https://download.bls.gov/pub/time.series/sm/;339;202;108
672;2023;12345;https://download.bls.gov/pub/time.series/sm/;339;202;108
673;2022;1234123;https://download.bls.gov/pub/time.series/sm/;339;202;108
674;2024;12600;https://download.bls.gov/pub/time.series/sm/;340;202;108
675;2023;2132;https://download.bls.gov/pub/time.series/sm/;340;202;108
676;2022;4568;https://download.bls.gov/pub/time.series/sm/;340;202;108
677;2024;121300;https://download.bls.gov/pub/time.series/sm/;341;202;108
678;2023;5464312;https://download.bls.gov/pub/time.series/sm/;341;202;108
679;2022;563213;https://download.bls.gov/pub/time.series/sm/;341;202;108
680;2024;24100;https://download.bls.gov/pub/time.series/sm/;342;202;108
681;2023;546321;https://download.bls.gov/pub/time.series/sm/;342;202;108
682;2022;45645321;https://download.bls.gov/pub/time.series/sm/;342;202;108
683;2024;150100;https://download.bls.gov/pub/time.series/sm/;343;202;108
684;2023;45621345;https://download.bls.gov/pub/time.series/sm/;343;202;108
685;2022;12345;https://download.bls.gov/pub/time.series/sm/;343;202;108
686;2024;524100;https://download.bls.gov/pub/time.series/sm/;344;202;108
687;2023;543421;https://download.bls.gov/pub/time.series/sm/;344;202;108
688;2022;4564321;https://download.bls.gov/pub/time.series/sm/;344;202;108
689;2024;64400;https://download.bls.gov/pub/time.series/sm/;345;202;108
690;2023;1234531;https://download.bls.gov/pub/time.series/sm/;345;202;108
691;2022;12321345;https://download.bls.gov/pub/time.series/sm/;345;202;108
692;2024;45645;https://download.bls.gov/pub/time.series/sm/;346;202;108
693;2023;12345321;https://download.bls.gov/pub/time.series/sm/;346;202;108
694;2022;45312345;https://download.bls.gov/pub/time.series/sm/;346;202;108
695;2024;158300;https://download.bls.gov/pub/time.series/sm/;347;202;108
696;2023;4535432;https://download.bls.gov/pub/time.series/sm/;347;202;108
697;2022;121234;https://download.bls.gov/pub/time.series/sm/;347;202;108
698;2024;199300;https://download.bls.gov/pub/time.series/sm/;348;202;108
699;2023;45321354;https://download.bls.gov/pub/time.series/sm/;348;202;108
700;2022;45621354;https://download.bls.gov/pub/time.series/sm/;348;202;108
701;2024;40500;https://download.bls.gov/pub/time.series/sm/;349;202;108
702;2023;1234531;https://download.bls.gov/pub/time.series/sm/;349;202;108
703;2022;4565;https://download.bls.gov/pub/time.series/sm/;349;202;108
704;2024;125800;https://download.bls.gov/pub/time.series/sm/;350;202;108
705;2023;2123453;https://download.bls.gov/pub/time.series/sm/;350;202;108
706;2022;321453;https://download.bls.gov/pub/time.series/sm/;350;202;108
707;2024;23400;https://download.bls.gov/pub/time.series/sm/;351;202;108
708;2023;7895521;https://download.bls.gov/pub/time.series/sm/;351;202;108
709;2022;40120;https://download.bls.gov/pub/time.series/sm/;351;202;108
710;2024;62135;https://download.bls.gov/pub/time.series/sm/;352;202;108
711;2023;213453;https://download.bls.gov/pub/time.series/sm/;352;202;108
712;2022;543452;https://download.bls.gov/pub/time.series/sm/;352;202;108
713;2019;2603601;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2702;301;203;108
714;2018;12354;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2703;301;203;108
715;2017;456213;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2704;301;203;108
716;2019;23546;https://data.census.gov/cedsci/table?q=S2702&tid=ACSST5Y2019.S2705;302;203;108
